wallet,roi,tradingFrequency,activityLevel,volatility,sharpeRatio
NKBY9Lzb4zK73emeCWcN3UB6Lpj2pzsjfgN4vJdN9bz,-18.60%,81.03 trades/day,[object Object],3329.3137,0.2932
9KBDes4WjAhJPc4FPDprTaACHgzh6xpwajk6KFNkMKcn,-27.57%,10.27 trades/day,[object Object],125.2809,0.2876
C63LxcxX87JGFByxtS4kdySJ3S49yAZWg4TDG5Uot1U6,1008.16%,11.35 trades/day,[object Object],102.8972,0.2989
8MqRTAQnjhDYH7TWS1b1DjFog4CLZfySWE5cZeotG2VW,0.00%,14718.91 trades/day,[object Object],0.8058,0.0891
G3MYUn4pzTe3yY4EyoHLHC2u4uJ1ziZf7QUTUfnxWq3C,60.21%,76.80 trades/day,[object Object],323.9995,0.1965
EL5ByWrHLHMHUpMUTLC2YYfW3ScPiVzgizUcRGxSApfL,-3.29%,1055.60 trades/day,[object Object],93.3157,0.7100
7tpUZSTay8CpTchanZRzgVUPau75xRexWx1hyk22aZrW,-27.92%,43.32 trades/day,[object Object],61.3110,0.3481
2A56anD3Q2pdNk9cxsozApo1YjsMWdt7LaXkSScKvUzn,-30.17%,53.02 trades/day,[object Object],131.9570,0.3488
28DbaEcWmgUdCP2CFgWN3pWzDNongGcwLrKignPRGcmM,12.80%,35.08 trades/day,[object Object],22.6123,0.6040
FgfzDPGuAMyqziH4EmkMPBuSRaZjPwLBw1HaAaJ9AfXe,-14.67%,25.35 trades/day,[object Object],226.8807,0.3829
EXnEPNQYdhEhAK71ACwpFakpQA7k1qzsJAXNir2RXzjh,-58.07%,85.36 trades/day,[object Object],234.9941,0.2425
9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL,-83.35%,465.17 trades/day,[object Object],973.3235,0.1353
4uabqEXgkEidDfHGnBQAA8KCrb1iatPZ9Pc9wpMib5Zr,28.21%,14.30 trades/day,[object Object],30.1555,0.3531
Cc735rrbxJfC88dX5qUThGYJCjegMesRzHDrRWVN5nQ5,-100.00%,30.30 trades/day,[object Object],36.3868,0.3549
4TgZiSZGDRZ8WuGXcXXsSBjKk45gpoGEK8YSn8BqtxxC,90.46%,19.84 trades/day,[object Object],147.1593,0.2929
ARBx28AMzR8NGK9M4yLwEyjne51vwsUfCrAgkXhzabPC,0.00%,156.03 trades/day,[object Object],1.7227,0.2949
6HpGjafZGczg5H1GorVub7JTVX3qwehUcMpfBZE1fdmv,-16.11%,26.27 trades/day,[object Object],142.0123,0.2671
HV8yr5tjoZpjzgDZtike61imjLcGXKS2vGni7VVzT24r,19.77%,13.47 trades/day,[object Object],6.0644,0.1032
725y6RTXDfzJ6CnKHZ27dLhhbWrJFBTfJ6wm731QQSmR,13.31%,9.49 trades/day,[object Object],44.0817,0.3303
FxrBt9xi4oFubLapvyKUpw6GYwcKnbxHFgYsZXq4fFTn,0.79%,21.47 trades/day,[object Object],61.3027,0.1958
8M6LmVLHfP4RTXAdQFvcBijFDFpA8ANNHK3BFccg5mZa,-11.20%,58.04 trades/day,[object Object],60.4330,0.4007
3xNRyWnwDWTkjovtamm8kS6FXZ6jZdjMHJm8LujTsDPy,-24.79%,85.15 trades/day,[object Object],191.8896,0.2848
Gze7Ei7jNdnneTpqC2m1Thz5qLznyRiHKVMh28UUKvaj,3651.10%,7.46 trades/day,[object Object],410.7213,0.2051
8sFP23tou853GFLQjAkNroYFQwG4SZhgeHsoEgt8Xmn3,4538.48%,39.47 trades/day,[object Object],918.6492,0.1993
6mhkW2xKYKK8REwMXfVKiTPhsVFyNjmmkeg1RMf77XkH,-65.54%,17.81 trades/day,[object Object],77.2300,0.2266
A615zXqjSukTvMH95LL1Bvuye868FfdbzA9hubeA27Eg,319.39%,7.19 trades/day,[object Object],570.5306,0.2520
6a13ymEtsNrmGRdKUbBEZJoJ1XrwUvrfp82xTsfTr2SF,-25.90%,34.21 trades/day,[object Object],58.7549,0.4114
4Ma5ix5vEuCyu5WKoaaydkiocqeKnQMjxnGr5wiENW2E,36.43%,28.58 trades/day,[object Object],98.3916,0.4268
BGrTpLydzGYDadEs35FVfunzzynUP8AB9ditXqHoVTLE,14.55%,4.83 trades/day,[object Object],137.8080,0.2746
GzfhWPgZwY9MVEZs6eXmPMGnSys2pHa96qcPWEAcBzTG,-21.86%,15.24 trades/day,[object Object],38.5861,0.2830
DFCKMyucMRUhXPKDGEwxUpATZGPNLxJm83xEu9bqZfdF,-2.54%,9.65 trades/day,[object Object],245.5716,0.3617
4CpjXPCWKCAPGVSrXxb664KZd9zpPAqShqkyxuHe5wLJ,7822.57%,10.99 trades/day,[object Object],72.7833,0.3734
BC1gc8cXMEugapckWaxCMHegu5kjyjAP3MoGZbCZmpNQ,-9.53%,74.08 trades/day,[object Object],57.8641,0.4271
HZobVbVmWMVQPnfQYuncqAwESEx5LX2dEXXvRQVontWX,96.27%,412.39 trades/day,[object Object],951.4544,0.7386
B3LGvjRwqSSzKnDJ7Hj69q2uEAZBD6XDuXmt32maf4GU,-42.06%,7.64 trades/day,[object Object],154.7103,0.2401
7bbP8LCJkFnG6MpdVjoTN6FbH4BiRrE4UG5suNAwM4pk,-63.54%,89.84 trades/day,[object Object],4.6462,0.5523
8XJoLuYL6HrrDL6soUMXvK4D99KkA8469TJYMoGkmjhL,16.53%,31.16 trades/day,[object Object],84.7006,0.4834
4e5maYykopbJJCnJbiWj67SSmqrnX7mzmMB9X6y9YFse,43.62%,38.04 trades/day,[object Object],217.1064,0.2623
9FqBLgTfgtxMantaw3W6pZP6jeWTSW97MP2sRmrJLwxY,145.02%,12.27 trades/day,[object Object],21.7400,0.3798
3GR8qG3U9AdE9HmhCF4ropKc12zn97CG25ZkK3WFgYAD,5776311.53%,14.53 trades/day,[object Object],93.9490,0.3317
4cdJ2TzrCNvv7vRVBebAggAyUSVuoZKqpH9zcdYPvbBe,-28.48%,23.62 trades/day,[object Object],435.9236,0.2753
B3JFegfZsEoVQnkhxUnzisDVZrRdEsTmsVEgENeKz6V8,1114.14%,12.53 trades/day,[object Object],274.7025,0.2019
3te4BvKSqGfoAsirseQGBwqDusbMybPYXwPtburCeCSc,-0.35%,37.46 trades/day,[object Object],132.0089,0.3208
ARWmwFsBqGmt8zoBDsuTeqQCQjqW5yzx1BG8DdUr31zM,98.41%,26.26 trades/day,[object Object],78.1029,0.2587
Aqw3ke5j7K9BNAAsKKUGDZxjgfsqqFH5q1voRq6Fbg3t,-23.00%,23.77 trades/day,[object Object],440.7844,0.6275
CC57mdGivLo8kNQCM4wPj9K3RXYttubWRQaN7Ef41PCj,-64.13%,12.03 trades/day,[object Object],60.1186,0.4408
HwLGmRRDzxMu9RExNfpjuKHn3LuQe3FikBx1pVxVeKMu,-13.63%,30.38 trades/day,[object Object],125.9471,0.5035
BSqdQ3oNXCFf9nePcvKbVdbQB6XUZQrikgjDnHYJKzgj,-7.13%,65.45 trades/day,[object Object],26.7258,0.3962
9oNi4aUHz5fQn6f3ZNSWWY48JW9rYfZKJC2dxzoFk6jR,-0.00%,6.58 trades/day,[object Object],354.3986,0.2404
HNyvVfCcNtogL4Gq93zwZ3oFdRo7vrUqdFEwo3RqpDxS,-1.96%,10.94 trades/day,[object Object],83.4610,0.2609
6bmR7qpSnXXv9ZDuUgKuvr8qcjujPwPzFNJHYBhBXH2p,0.18%,4.18 trades/day,[object Object],292.7185,0.3349
j1opmdubY84LUeidrPCsSGskTCYmeJVzds1UWm6nngb,0.85%,3385.35 trades/day,[object Object],1.1521,0.2231
EUyurxA8WGBNXuQm8Cc9Ynd5C8rpFy7zpbAbfqBMj1e9,-1.45%,11.01 trades/day,[object Object],415.7415,0.1781
5YET3YapxD6to6rqPqTWB3R9pSbURy6yduuUtoZkzoPX,923.59%,24876.78 trades/day,[object Object],38.2959,0.3769
DC97f11uizRwfnTcRSNtiPUXa1kWaDtbNCMtmDio77fS,-10.90%,22.02 trades/day,[object Object],101.6606,0.1261
ZG98FUCjb8mJ824Gbs6RsgVmr1FhXb2oNiJHa2dwmPd,-41.83%,99043.90 trades/day,[object Object],9.6602,0.2995
BUA46CtjSVPsQVZB1bm4khYN8A6HHRNXyXggVjiufFyi,-98.62%,13.68 trades/day,[object Object],63.8780,0.1978
D6J56DVpS4U1y2WgxVhQUoEGjkQkSJj3Ngsn1YJU42YT,2094.51%,17.12 trades/day,[object Object],23.5836,0.2631
8Q2MsccYb7dSKuQ35n2Ep111bTq8TTaLcyyLsw4MFq9,-16.16%,48.44 trades/day,[object Object],236.6486,0.2268
BmbS5rM8NBiWhxZ58zF83kEqAGo8z7YtYFwe6T8BW5Wu,0.01%,48.80 trades/day,[object Object],87.5733,0.4486
7SfZVmFX2cdz8V5bJrnYgstB4S6dYh1eVoKLBw8s8AmP,0.05%,35.51 trades/day,[object Object],0.2778,0.0579
FHV4JXJhTTqeoBW99yjmCATCXBW6oVeHwMNgmwwKz5hi,0.00%,29.91 trades/day,[object Object],0.3944,0.1587
B3HszkxJj4LCoeZkAWPFBQQEaPxDTCTc5f6HN9mmeXSD,-0.85%,93.83 trades/day,[object Object],1904.5841,0.2633
FYArLwWSTx8Boei5gPnhMGeLsBMMbaAZMRQT3yPqoCz9,0.00%,33.65 trades/day,[object Object],0.2972,0.0682
DHGEZ9jkZvkUsepvQjnp18qPpCaUUeeHi3eZHc3w5svW,0.00%,29.93 trades/day,[object Object],0.2898,0.0604
HhPnTofvVhyESqxK8pEoZv8nKXSwubxKeCvB4RnEF5cc,-20.60%,56.07 trades/day,[object Object],43.4105,0.2699
2kDTugLJkXZEjpWaHy2FTo3AJhKPyo4w6DSjr4j2B79g,0.05%,32.09 trades/day,[object Object],0.4379,0.1398
7ujD14sSYUovt9HofCAWgz4ZNigCTbditaGftgNFjfXa,0.00%,18.82 trades/day,[object Object],0.2767,0.0157
4Vjr2VoUUTYKBy8Y7LxXjJGd9QrRbqr1ngEVBeqE9UpE,0.03%,166.01 trades/day,[object Object],3.4898,0.5230
4E5c1AyHZ2RWUxKeixWeK5DAhzHpcs4bpuPE6nYCvPA6,0.00%,23.95 trades/day,[object Object],0.2440,0.0139
H2uymTkRyc2Fpufqxf37mwTXCwAA9wZsv9u2qRzZ3FLP,0.00%,568.01 trades/day,[object Object],0.6295,0.2765
8iPTuwuwd5T1ShLBdV6bnCfNSSL4utcKWmoDMq4qDtwK,0.00%,29.80 trades/day,[object Object],0.6108,0.1746
E51C8v6TiELmhUM9jFcHgst6BhUPPt6TtWb6PsuAQCDy,0.00%,15.39 trades/day,[object Object],0.3075,0.0175
Ewk2S9FSFUHHqrAjPXCkFid2BBspUHMpA5ziE9QYTGsZ,-94.94%,22.37 trades/day,[object Object],33.3572,0.1154
EMSqULqdVnwhKxLctgCoxztQ6fHU8Lft2soxQBB5sYg7,1572.31%,138.49 trades/day,[object Object],105.5476,0.2617
6KJiFgVxn3eZcAjow9kK6yhJ2GmC9m8YrN7cwKKQfZau,0.00%,17.96 trades/day,[object Object],0.2843,0.0169
8MqRTAQnjhDYH7TWS1b1DjFog4CLZfySWE5cZeotG2VW,0.00%,22210.80 trades/day,[object Object],0.0000,0.0000
5uvwdY38CMUCqpRjKDSTMGUa8LEuAMfs4tcLUE1FBdgT,0.00%,455.94 trades/day,[object Object],0.4711,0.0758
FFkpqk2YrsFiHbdwz4b8yNp8M9noaxcQcvjMQ2Q8dDfp,-28.93%,10.59 trades/day,[object Object],59.1222,0.3153
66nnKHcATvTPxV9jmXe94U1QQZ53mPCha3Ygv9n13B7x,0.00%,410.03 trades/day,[object Object],0.9652,0.2734
5qx7yc4owJeVK7X8XWuEFF5NPJdKqDXx8Evs7x8rvEo8,-6.45%,72.88 trades/day,[object Object],2205.6400,0.3035
CUKaWJpdmhjdxWesD28bfPGvGgnqRKizpwKyPiZmSFwL,107.99%,28.86 trades/day,[object Object],2.0129,0.1048
NYi3fzpBZgXmufeX1xAZvYXKz2CB651akbFegz19EHn,0.00%,9.41 trades/day,[object Object],0.4018,0.0236
5Kg2TmtnQZjJmwFtxvR6SEVShfMANXixQiViYcxFQhmM,-0.00%,7.05 trades/day,[object Object],47.7616,0.2399
7saQeFGCGqMffWMMBynTtqgVcXNSp79sJp7BngNuepK9,263.78%,14.37 trades/day,[object Object],65.4372,0.4355
36WQxsCj76PWLQdxPPbg4wxMoZjWaTcdydQK8vKhaGio,0.00%,398.94 trades/day,[object Object],1.2964,0.3214
985ShcrrznjaQ93gfMMYgytths8CYWFeaw5mzvXNeRPA,0.00%,423.83 trades/day,[object Object],0.6556,0.2119
4rUAq63NeW33a4Emchi2AD7LM1jHZ7UqgDvriPwcMLjb,84.66%,8.81 trades/day,[object Object],443.5360,0.2442
AG7HfR2BThzsS3AoPZwQFoVDSNAJ1MJ9erezSyBhnK66,-0.01%,25.20 trades/day,[object Object],1366.9430,0.1492
5L7gkyJFsHjq6YqTPDXXrRmTqv991Y37sedXgCZLF2hd,-100.00%,1.02 trades/day,[object Object],72.8877,0.2653
AQKVJ3kM9oKyGkFRayDgvCvpNcsauNGciqkUWr6jtWYS,41.40%,8.31 trades/day,[object Object],5167.7898,0.2270
4YPdN38dSnoMoXETeYLRqN6AuLSTXubteiQggWiriwF2,0.00%,195.48 trades/day,[object Object],0.7169,0.1162
7f9qvQDeCNevCX8eCLRLyzEZaHFGBTKBevAYUEi9YZuf,-24.78%,16.03 trades/day,[object Object],37.4450,0.2633
4RiMNc9Tv17ZSBpUvpcX56GtqaLDpSotYiVpKY1jxDHg,-0.00%,38.83 trades/day,[object Object],0.0484,0.0358
GDyYqfxb9CyEtjhB7rxZPFAFw1fwsHHE4iF1HadaQM32,49.72%,32.81 trades/day,[object Object],0.2824,0.1075
69MgFkFpYTvKmFJLQFZ7wMJXi3L4hFGRQPi6fzD8LTRd,-18.62%,107.13 trades/day,[object Object],137.3155,0.2823
i7yeN5JibyeyQb5DiMUPTTEu2mpYYd1nn63jJTHmwHN,0.00%,32.21 trades/day,[object Object],202.7966,0.1575
5UT9GZCn2H7NLvnFWiz16Dr1UuYZWmy9mRs65EgLZ96u,-21.54%,224.81 trades/day,[object Object],51.0139,0.2531
Hfed1LGbgR9Urcn7iB3UC1rNMgco7mQdSxtPSFkQLfuV,-6.31%,6.99 trades/day,[object Object],290.0912,0.2334
3CY9NFp4PX9AR4aRnu8ZTZHA6HPbRzDAnNX4nmJiXKwT,-15.05%,188.17 trades/day,[object Object],127.8344,0.2466
9Mq9xz9pmYE3uWfM81e3rJRDDFzKrJTcZNxnyY9uzZkG,0.00%,234.31 trades/day,[object Object],0.7169,0.1162
HSK6EAer9FJLGZTAjLEFrmDeVC6tTgh5cJR2wzX7h1PL,1.03%,17.85 trades/day,[object Object],1467.9393,0.1656
DQmMnakiKr1YNE2gcpggLCzBrauBwFbQkAaao2FTbjgp,-24.34%,2565.32 trades/day,[object Object],17.0918,0.2002
5sX7ZaYUEynxR7DSJTUsW6brpR4JTEaEN2PSQyfp5pJX,3.47%,20.56 trades/day,[object Object],84.7654,0.3621
DjKYXDYjMJdfivurK8yG8PWS8rD9xVM8K2JJqx5W9EE4,-8.71%,101.71 trades/day,[object Object],607.8198,0.3651
DR2DKZ1LHkSzUkk3uzoDHMYghmL6P99t7EUbzcj8aitW,0.97%,9.26 trades/day,[object Object],526.8083,0.2633
9BLYo5hhT36tFWP8gXHvx5itd4xGZKfE2j5BVtir6NsM,0.00%,227.97 trades/day,[object Object],0.7169,0.1162
32nqmjYBupiMRaf8RLz42TAEnK2da44hebQCv5Gtu7W6,-79.41%,47.56 trades/day,[object Object],1117.2207,0.4066
36vAUMUH4PAybVAkNBG8QQEfdkTUdckz2osPd1UAKCPm,0.07%,21.25 trades/day,[object Object],108.3701,0.3812
Cwjjxk79owhchzTbQHQAdTLJL9qqujSNf3uETsQfw5LY,70.64%,89.06 trades/day,[object Object],124.7704,0.3112
Ep5NtfFms2GZTZL7tYsaUC7xKvovkkXihNTArhGTstM9,0.00%,195.48 trades/day,[object Object],0.7169,0.1162
GpwoxvpBqMgyFA36DNL2BRmf71cVKwGPmt4dtmrZMgan,-56.70%,17.91 trades/day,[object Object],31.0217,0.4077
GBJpDNtsYuMGkJYrX8W8u835JBXGdALxmb7LL1wJ11aQ,4.87%,7.70 trades/day,[object Object],905.5918,0.2221
9jf3ReD777SumorHfF1K3UsVMrbrqhkoKjuKNZWsEA8j,-99.13%,10.96 trades/day,[object Object],141.2957,0.3212
DPk7f45ih1gmnxuDqMXXGQYFbGwwNXoUtsZtnht3FRy7,-0.00%,8.83 trades/day,[object Object],63.9461,0.4172
G783YvFgxfSWrheS8GrbHzKSts1rzMJtXeL6PAHBxSvv,-18.48%,293.14 trades/day,[object Object],1228.0123,0.2285
8XJoLuYL6HrrDL6soUMXvK4D99KkA8469TJYMoGkmjhL,16.53%,31.16 trades/day,[object Object],84.6800,0.4833
E5f3KDZA6siFeF2jhJhGZT6WoLxYk6B5rZ48U3tX3YNa,-0.00%,91.84 trades/day,[object Object],49.9960,0.3639
2x82uWZEC4rQP95ijxG6Tfgrbwp1Nn3YFmr2AH9mXtUe,-1.67%,24.81 trades/day,[object Object],560.2906,0.3766
4LB7taYDaQRHJYrJQYnNt8LsgaJPYR2zEy1HAnMuve1W,0.04%,11.18 trades/day,[object Object],0.4173,0.0749
FfTU4CQay375Mz5WQAwDSVhLbNwiXCBntis3gnTeLLxN,-14.64%,71.40 trades/day,[object Object],120.2407,0.3831
EccAKksTejkVrFUayE4vLKS2VHewfEskFGuqAFXwo4iy,55.62%,226.13 trades/day,[object Object],53.0693,0.3347
T9Sk2vG6s7pxoV5Hv7ZpzyJzJEzuLzCCxeoidREiV9A,-18.65%,8.99 trades/day,[object Object],146.9039,0.2537
FA52DcpciB2WM8RLxzw4kj8M1kZMGxDJW1j4zd49s6rS,8.59%,33.49 trades/day,[object Object],1.1215,0.1042
HBfDxNk7WCpaUQrav2e3j3i5A15VCVgPyTNN8Scf9rRA,-5.05%,19.65 trades/day,[object Object],212.7869,0.3472
C153AppkGn3ZTC3LCKrYpJpaXBi3HXFZtrvD2iXAzSUX,0.04%,8.98 trades/day,[object Object],0.4659,0.0459
4VH2w5S9iyCne8G76xWvybhaGS8ejQCAdo7nkgYH9czs,-3.74%,22.46 trades/day,[object Object],189.3821,0.3165
DrKT32zLagTJhv2SmNVFiPFS5rdLbGizeBbU8skwRHHg,-2.79%,14.30 trades/day,[object Object],155.8586,0.2768
4zTzSb6Jp6fD27kEoxFR6ADZcNSnUx6QaSemoNkL821V,-20.35%,12.13 trades/day,[object Object],17.2916,0.2221
4E6eq8kQcUxk7erGdyf9zDu47oZ1fSSrd7oPr9Wdtxd9,1.27%,30.98 trades/day,[object Object],287.8124,0.2880
GkFGku8w3QqB4Nxjy4w8rkaFc33PW135yWe4qmQtHx2w,128968539.71%,21.26 trades/day,[object Object],0.0553,0.0276
2Em7spDGxDUU1W2hc5guPxQiHuvvnbv2grYmUMnujKZo,0.08%,1.47 trades/day,[object Object],393.3805,0.2663
EBRnSdemnSkSDkPLxEM2CNta2CYGEy7rK373Z45KytCa,3.15%,19.77 trades/day,[object Object],0.0702,0.0348
9LdHu7DAYNxzuUPSfd5nKRPFL9gpdj3Ukj8FeGiR5fRd,5.50%,35.91 trades/day,[object Object],1.1496,0.1230
E5f4dRdi5JTRm1ZHCmwt77K6YW8WGJVFAvfWkdQdk2qY,66.55%,44.01 trades/day,[object Object],2.9478,0.1040
BSfPRQ1Fxt5c3pRhGLPqugfM8xDJiExui6Tigrg17cZB,16.19%,70.25 trades/day,[object Object],11.6282,0.3783
eAjHXUdBHD2iRf6grXAF4m7GeoEeLTRE3gZvH7AaNW7,0.17%,9.52 trades/day,[object Object],55.8918,0.2803
BUzaF5hEWc2We8nudeJ5ic2C2tHA59wQFSpQ3g77eHmb,-84.01%,59.63 trades/day,[object Object],631.5252,0.3542
7GLDbS1QC9gRiaNCvrEviiJbEbvGwARp4EWUfpzDitSE,-0.03%,276.97 trades/day,[object Object],49.7865,0.3527
HwqkQHN2FcnjDmHc7fQqq5Z6VanBTQ3rPxN96LtsDoNV,0.00%,195.48 trades/day,[object Object],0.7169,0.1162
B5WzL8sbHDawcwWmnUpA1ts8k51UxcWTZkGC4cfvVVpV,24.30%,887.67 trades/day,[object Object],549.7847,0.4639
CMjgNse4UW3FHZV8z8VZjYxAQYzQ91V8o4ANcgVT4KV1,3.04%,20.35 trades/day,[object Object],144.5026,0.5081
2rmE9db6gepAyqh2M3x6AUdi9jZBWNxLiu4Teksd6iUc,-39.89%,17.02 trades/day,[object Object],4.9961,0.4588
GdjtSzAyZ5YvKgeUHnG3ZtJVd9qzLhs5WN42UE6XSfMs,84.90%,47.79 trades/day,[object Object],226.4147,0.2806
9gXgqnDzskBg1FXYfvTAm1DKud7MVx1azK28hEYYbPwf,-13.47%,32.44 trades/day,[object Object],89.6519,0.6472
8Bu2Lmdu5KYKfJJ9nuAjnT5CUhDSCweyUwuTfXQrmDqs,-45.87%,15.70 trades/day,[object Object],546.5111,0.1329
2guzrscorYRrnSPN8DwUSux34Q4yNGY8QEgmXQrj2ALp,60.98%,35.25 trades/day,[object Object],825.7995,0.5438
G5DdXxtVicK9rzRAkxtPr9SB9SeaecZBLrZorfotEqes,-14.12%,205.54 trades/day,[object Object],70.6565,0.3132
JNFaYNQsRPbh7H9RBzxVNqbW1nMBiQ8B3THyt6ND4XZ,-26.38%,130.60 trades/day,[object Object],89.9548,0.6850
AfMtfykNZp8xVWgRnTZSV9RsYSpLp1g778Lm2VBju6Dx,5.27%,51.50 trades/day,[object Object],70.3709,0.2991
HSuDJpXk16E3iW1Zpc1YawcQhuSmNxaaRcejt7UmP8eK,-0.00%,62.02 trades/day,[object Object],450.6406,0.6523
7rtiKSUDLBm59b1SBmD9oajcP8xE64vAGSMbAN5CXy1q,0.00%,58226.09 trades/day,[object Object],15.3915,0.1856
3KtWEMSUFe9KBj5xWqTVgt3JSSpYb3MAPbAh2xGd43ej,-9.65%,67.06 trades/day,[object Object],259.0064,0.3575
4ubwGthQ8cWaoTj3tUnXMn1FjxcNY6anGGFcjqbbkpEa,0.00%,95.42 trades/day,[object Object],5.9623,0.3541
94nSLs716s5qCEs7w7kWKqBv5nuRRWuEsZyYM2tCoprg,-13.38%,9.42 trades/day,[object Object],69.7662,0.3676
4rh1GdKZJXjJV8xusWynjC8hNPHkaeUZmyVyETmYAU4m,0.00%,27.37 trades/day,[object Object],4.1667,0.0991
2GjViMLQBVX2F7F1xGwuxYUkYtPnJ4qusjxhX95DG7xQ,3.21%,82.42 trades/day,[object Object],66.9785,0.2992
AjjM9uMB5gRYQqqWu5Gj5tVAHMhvhHVv3CTwuyRyy7ck,54.19%,26.03 trades/day,[object Object],6462.1193,0.3762
3jgsUGmtAkeqNHEfMRF69zZXVq27Np7tSbSEM1gfCmeL,-0.00%,74.50 trades/day,[object Object],39.9662,0.3484
6QcQnDETJ5nTwKtgxtQVDfCbPGbrFV9AiFvj8NjFVPq4,-58.87%,12.25 trades/day,[object Object],47.9297,0.1735
Ex4XCVWxk8uUVYDLJDghvYsk9Uv13TTJJ8rZWrBZ9ghC,-42.75%,8.86 trades/day,[object Object],62.0995,0.3607
EMSqULqdVnwhKxLctgCoxztQ6fHU8Lft2soxQBB5sYg7,1572.31%,138.49 trades/day,[object Object],105.5475,0.2617
HBcGjJB2GrCzBNFYm1ZizATAHvccs5b7gcSETRMwZM2,0.05%,455.31 trades/day,[object Object],34.9648,0.2441
4SbDMrX8Zfj7qZtRKTBSQEavPkc7BP1kiJfT2f3dn8RL,0.00%,103.89 trades/day,[object Object],569.5959,0.3393
G4zaaemvziS1SjCY3EorVDQVAPutFzh619VQmMGkLDEy,0.00%,108.95 trades/day,[object Object],505.7637,0.3025
9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL,-83.35%,465.17 trades/day,[object Object],968.0281,0.1355
6BxAQKk5rSMUDmoaGHp6VrDfWJ717oUafmLLtcnRaZAw,13.96%,60.20 trades/day,[object Object],58.9424,0.4549
8eKNsDc6MfNfwvnzB1VdQCqRSTDma8yiazZWUBRUiTtV,0.58%,12.37 trades/day,[object Object],63.7042,0.4164
AY8hKzMQva6otqqDU7DZVF2rFLK7VHt9NRKq9kY2Hwvr,-4.65%,52.13 trades/day,[object Object],1202.5560,0.2755
D4RjhjAGAi7ktew6V9zHChANYjH8vjTZrYm4KdJZh93d,-5.43%,80.76 trades/day,[object Object],653.1336,0.4341
888DUdR3P4fYa4Es5AVvJhoqwQGhFV56NotdHt2gz3e1,0.00%,1904.20 trades/day,[object Object],0.0000,0.0000
AjnbozHBFsaYGgQtNxBFDEFVneCiJtDAvPeAVr1r4jby,0.00%,312.40 trades/day,[object Object],119.4748,0.1645
HDsPykm9PETKbcFDYsTWEmApPMaDWnWMpLeUebocKsZc,-16.30%,8.97 trades/day,[object Object],997.9162,0.3431
9ru9BSVFSUqSRQFwdjjnkzQGf9yUdpRTjpjXPKc4BvxX,-12.64%,179.16 trades/day,[object Object],2357.3213,0.3147
4LD3oFESf5BY7uyMaH3hzkCjJqMkS3ySrnMtpTBHYGJu,0.00%,306.50 trades/day,[object Object],179.0701,0.6191
EN1dvk5BrmN9zm9jWbYXvsvi58xKHekQpg2QJ618i89,85.28%,1.00 trades/day,[object Object],1018.0564,0.4261
WN5QWQiFmaLUEZHx41aA7deupSxm68deXytPfWFZGhz,99.84%,83.71 trades/day,[object Object],605.5523,0.3881
3JU2NSUaJAtfvwHCyHEXqS4mwz2RiWNuuQCMfUb8buuB,-43.66%,8.60 trades/day,[object Object],1848.6314,0.2514
m7Kaas3Kd8FHLnCioSjCoSuVDReZ6FDNBVM6HTNYuF7,0.00%,465.34 trades/day,[object Object],0.0000,0.0000
8wiKwacxfvXT3ZWHCBT7zAHgd7ju73yo52w8irUrh44H,-0.03%,40.99 trades/day,[object Object],122.0440,0.2484
H2LAoX2YAEAJP3eZnbEoLpcU9e79HvMfEx4KKHTUNoZJ,-2.36%,79.90 trades/day,[object Object],499.8269,0.3017
29zZBTy86sSsRxDK3WEh7tDsdg7wrwkhQcYxMLHvXres,-30.93%,325.24 trades/day,[object Object],3380.7497,0.6617
9Ev6fnJoaQTUQvUxpj7xtzzUaZjjfND14EYMvcnFJ8wn,39.36%,8.64 trades/day,[object Object],290.1188,0.3013
CRVidEDtEUTYZisCxBZkpELzhQc9eauMLR3FWg74tReL,106.98%,92.16 trades/day,[object Object],660.3929,0.3995
Ee7DU8VQZh2pGhckkgRWeDVuqrFki99i2UvqSfmjaJ14,0.00%,303.30 trades/day,[object Object],184.9487,0.6716
5aRnjR75y7i8qpWswADbC2stZdP3TqpLWsNZqjyWBnyM,6.77%,11.75 trades/day,[object Object],234.4344,0.5332
GfDHyACUB8ZqVr1f3C7CyPkQyB9zPfASsFYghLkVyeaV,0.00%,23.91 trades/day,[object Object],1365.5066,0.6433
8asUVPa1BHdrvWKUnwgpJ8bNqJBywYTsT1RdMWaqzbju,15.36%,64.66 trades/day,[object Object],540.6677,0.4341
57jQaTXHQEyKMnznJYPMNwN7yNMZCVEdMAFZrTGNAeRD,-37.59%,9.86 trades/day,[object Object],41.5757,0.5573
HJLqkCFiNMUsXvqA9btLXFwKpWgCAXXXmNBFnSELvXSC,0.00%,2585.54 trades/day,[object Object],26.3318,0.4051
Em8CihzySodLQPM21P25bL8MZRx2S1XcvNgvJpkpgmQb,19.71%,65.62 trades/day,[object Object],133.0552,0.3025
j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,0.27%,7664.52 trades/day,[object Object],0.4817,0.2344
B3kTCGERkERpjUGyeoiJ22rtiTPwyAktSNG3c4sPRfS8,-100.00%,14.85 trades/day,[object Object],54.8580,0.4354
